Date,Close,Volume
2013-09-13 23:59:59,134.979995727539,0
2013-09-14 23:59:59,129.220001220703,0
2013-09-15 23:59:59,130.369995117188,0
2013-09-16 23:59:59,131.720001220703,0
2013-09-17 23:59:59,131.660003662109,0
2013-09-18 23:59:59,131.470001220703,0
2013-09-19 23:59:59,129.649993896484,0
2013-09-20 23:59:59,127.040000915527,0
2013-09-21 23:59:59,127.430000305176,0
2013-09-22 23:59:59,129.119995117188,0
2013-09-23 23:59:59,125.949996948242,0
2013-09-24 23:59:59,127.25,0
2013-09-25 23:59:59,128.220001220703,0
2013-09-26 23:59:59,128.380004882813,0
2013-09-27 23:59:59,133.779998779297,0
2013-09-28 23:59:59,134.779998779297,0
2013-09-29 23:59:59,137.339996337891,0
2013-09-30 23:59:59,133,0
2013-10-01 23:59:59,132.179992675781,0
2013-10-02 23:59:59,114.129997253418,0
2013-10-03 23:59:59,123.629997253418,0
2013-10-04 23:59:59,129.009994506836,0
2013-10-05 23:59:59,128.550003051758,0
2013-10-06 23:59:59,129,0
2013-10-07 23:59:59,126.940002441406,0
2013-10-08 23:59:59,126,0
2013-10-09 23:59:59,130.690002441406,0
2013-10-10 23:59:59,130.589996337891,0
2013-10-11 23:59:59,130.899993896484,0
2013-10-12 23:59:59,135.190002441406,0
2013-10-13 23:59:59,138.130004882813,0
2013-10-14 23:59:59,140.520004272461,0
2013-10-15 23:59:59,145.240005493164,0
2013-10-16 23:59:59,142.550003051758,0
2013-10-17 23:59:59,146.25,0
2013-10-18 23:59:59,155.960006713867,0
2013-10-19 23:59:59,172.419998168945,0
2013-10-20 23:59:59,174.610000610352,0
2013-10-21 23:59:59,182.210006713867,0
2013-10-22 23:59:59,193.759994506836,0
2013-10-23 23:59:59,213.619995117187,0
2013-10-24 23:59:59,198.229995727539,0
2013-10-25 23:59:59,186.690002441406,0
2013-10-26 23:59:59,177.320007324219,0
2013-10-27 23:59:59,196.440002441406,0
2013-10-28 23:59:59,198.550003051758,0
2013-10-29 23:59:59,204.389999389648,0
2013-10-30 23:59:59,199.970001220703,0
2013-10-31 23:59:59,204,0
2013-11-01 23:59:59,206.179992675781,0
2013-11-02 23:59:59,206.220001220703,0
2013-11-03 23:59:59,215.050003051758,0
2013-11-04 23:59:59,229.100006103516,0
2013-11-05 23:59:59,245.240005493164,0
2013-11-06 23:59:59,262.5,0
2013-11-07 23:59:59,296.410003662109,0
2013-11-08 23:59:59,338.109985351563,0
2013-11-09 23:59:59,339.109985351562,0
2013-11-10 23:59:59,326.619995117187,0
2013-11-11 23:59:59,342.440002441406,0
2013-11-12 23:59:59,360.329986572266,0
2013-11-13 23:59:59,407.369995117188,0
2013-11-14 23:59:59,420.200012207031,0
2013-11-15 23:59:59,417.950012207031,0
2013-11-16 23:59:59,440.220001220703,0
2013-11-17 23:59:59,492.109985351563,0
2013-11-18 23:59:59,703.559997558594,0
2013-11-19 23:59:59,584.609985351563,0
2013-11-20 23:59:59,590.830017089844,0
2013-11-21 23:59:59,722.429992675781,0
2013-11-22 23:59:59,771.440002441406,0
2013-11-23 23:59:59,797.820007324219,0
2013-11-24 23:59:59,774.25,0
2013-11-25 23:59:59,799.109985351562,0
2013-11-26 23:59:59,928.099975585937,0
2013-11-27 23:59:59,1001.96002197266,0
2013-11-28 23:59:59,1031.94995117188,0
2013-11-29 23:59:59,1131.96997070313,0
2013-11-30 23:59:59,1129.43005371094,0
2013-12-01 23:59:59,955.849975585937,0
2013-12-02 23:59:59,1043.32995605469,0
2013-12-03 23:59:59,1078.28002929688,0
2013-12-04 23:59:59,1151.17004394531,0
2013-12-05 23:59:59,1045.10998535156,0
2013-12-06 23:59:59,829.450012207031,0
2013-12-07 23:59:59,698.22998046875,0
2013-12-08 23:59:59,795.869995117188,0
2013-12-09 23:59:59,893.190002441406,0
2013-12-10 23:59:59,988.510009765625,0
2013-12-11 23:59:59,878.47998046875,0
2013-12-12 23:59:59,873.260009765625,0
2013-12-13 23:59:59,892.580017089844,0
2013-12-14 23:59:59,872.599975585938,0
2013-12-15 23:59:59,876.119995117188,0
2013-12-16 23:59:59,705.969970703125,0
2013-12-17 23:59:59,682.119995117187,0
2013-12-18 23:59:59,522.700012207031,0
2013-12-19 23:59:59,691.960021972656,0
2013-12-20 23:59:59,625.320007324219,0
2013-12-21 23:59:59,605.659973144531,0
2013-12-22 23:59:59,617.179992675781,0
2013-12-23 23:59:59,673.409973144531,0
2013-12-24 23:59:59,665.580017089844,0
2013-12-25 23:59:59,682.210021972656,0
2013-12-26 23:59:59,761.97998046875,0
2013-12-27 23:59:59,735.070007324219,46862700
2013-12-28 23:59:59,727.830017089844,32505800
2013-12-29 23:59:59,745.049987792969,19011300
2013-12-30 23:59:59,756.130004882813,20707700
2013-12-31 23:59:59,754.010009765625,20897300
2014-01-01 23:59:59,771.400024414062,22489400
2014-01-02 23:59:59,802.390014648437,38489500
2014-01-03 23:59:59,818.719970703125,37810100
2014-01-04 23:59:59,859.510009765625,38005000
2014-01-05 23:59:59,933.530029296875,72898496
2014-01-06 23:59:59,953.289978027344,85565696
2014-01-07 23:59:59,802,81311696
2014-01-08 23:59:59,842.719970703125,74175600
2014-01-09 23:59:59,846.859985351563,59998600
2014-01-10 23:59:59,868.47998046875,31876800
2014-01-11 23:59:59,913.950012207031,44754200
2014-01-12 23:59:59,863.219970703125,39623500
2014-01-13 23:59:59,841.200012207031,45580900
2014-01-14 23:59:59,833.27001953125,20829800
2014-01-15 23:59:59,860.900024414062,28107200
2014-01-16 23:59:59,835.630004882813,19149300
2014-01-17 23:59:59,814.640014648438,39031700
2014-01-18 23:59:59,840,18052700
2014-01-19 23:59:59,870.960021972656,24365700
2014-01-20 23:59:59,870.200012207031,27652700
2014-01-21 23:59:59,863.909973144531,18997300
2014-01-22 23:59:59,845.590026855469,18453700
2014-01-23 23:59:59,822.039978027344,15607100
2014-01-24 23:59:59,797.070007324219,34912000
2014-01-25 23:59:59,853.609985351562,24303900
2014-01-26 23:59:59,885.280029296875,32224300
2014-01-27 23:59:59,771.390014648437,49233600
2014-01-28 23:59:59,812.510009765625,44875500
2014-01-29 23:59:59,826,17984400
2014-01-30 23:59:59,819.030029296875,29918200
2014-01-31 23:59:59,829.919982910156,17107900
2014-02-01 23:59:59,832.580017089844,19668700
2014-02-02 23:59:59,825.369995117188,11300900
2014-02-03 23:59:59,823.830017089844,13940100
2014-02-04 23:59:59,827.960021972656,16609700
2014-02-05 23:59:59,811.909973144531,22395100
2014-02-06 23:59:59,781.549987792969,50108700
2014-02-07 23:59:59,712.400024414063,113643000
2014-02-08 23:59:59,673.919982910156,38742600
2014-02-09 23:59:59,682.900024414063,39311400
2014-02-10 23:59:59,681.030029296875,112758000
2014-02-11 23:59:59,672.169982910156,72745200
2014-02-12 23:59:59,651.719970703125,25367600
2014-02-13 23:59:59,605.239990234375,38588100
2014-02-14 23:59:59,661.989990234375,102506000
2014-02-15 23:59:59,650.919982910156,26709200
2014-02-16 23:59:59,616.630004882813,40061700
2014-02-17 23:59:59,626.27001953125,31948400
2014-02-18 23:59:59,626.599975585938,20015100
2014-02-19 23:59:59,623.030029296875,13897800
2014-02-20 23:59:59,556.140014648438,46905000
2014-02-21 23:59:59,574.159973144531,47308100
2014-02-22 23:59:59,605.419982910156,31254000
2014-02-23 23:59:59,605.820007324219,31434400
2014-02-24 23:59:59,546.320007324219,57893900
2014-02-25 23:59:59,538.710021972656,126314000
2014-02-26 23:59:59,582.690002441406,64642700
2014-02-27 23:59:59,578.77001953125,25540800
2014-02-28 23:59:59,549.260009765625,28076100
2014-03-01 23:59:59,565.609985351562,18668100
2014-03-02 23:59:59,559.789978027344,7950760
2014-03-03 23:59:59,667.760009765625,96056896
2014-03-04 23:59:59,666.780029296875,55344600
2014-03-05 23:59:59,665.510009765625,22461900
2014-03-06 23:59:59,663.859985351563,16068100
2014-03-07 23:59:59,629.150024414063,34150800
2014-03-08 23:59:59,617.450012207031,18654200
2014-03-09 23:59:59,636.960021972656,15396500
2014-03-10 23:59:59,627.789978027344,20639800
2014-03-11 23:59:59,634.109985351563,11732500
2014-03-12 23:59:59,632.099975585938,18621200
2014-03-13 23:59:59,638.140014648438,11634900
2014-03-14 23:59:59,628.799987792969,11913800
2014-03-15 23:59:59,636.119995117187,4342080
2014-03-16 23:59:59,631.109985351563,5277290
2014-03-17 23:59:59,622.372985839844,14648200
2014-03-18 23:59:59,614.831970214844,24011500
2014-03-19 23:59:59,609.888000488281,14228900
2014-03-20 23:59:59,588.77001953125,20572900
2014-03-21 23:59:59,571.489990234375,38414100
2014-03-22 23:59:59,565.039978027344,17360700
2014-03-23 23:59:59,561.27197265625,9288400
2014-03-24 23:59:59,583.411987304688,22706900
2014-03-25 23:59:59,583.9169921875,14020100
2014-03-26 23:59:59,580.827026367188,16401100
2014-03-27 23:59:59,471.239013671875,62225400
2014-03-28 23:59:59,495.665985107422,58828300
2014-03-29 23:59:59,491.171997070313,11147100
2014-03-30 23:59:59,460.273010253906,42958300
2014-03-31 23:59:59,457.001007080078,28254000
2014-04-01 23:59:59,478.375,35685800
2014-04-02 23:59:59,437.140014648438,49647600
2014-04-03 23:59:59,444.717987060547,40765500
2014-04-04 23:59:59,447.526000976563,22925500
2014-04-05 23:59:59,461.907012939453,13404500
2014-04-06 23:59:59,460.498992919922,10241400
2014-04-07 23:59:59,449.423004150391,15616600
2014-04-08 23:59:59,453.085998535156,10921600
2014-04-09 23:59:59,442.725006103516,13204400
2014-04-10 23:59:59,365.175994873047,55868300
2014-04-11 23:59:59,420.946990966797,62562800
2014-04-12 23:59:59,421.115997314453,19226500
2014-04-13 23:59:59,414.06298828125,22493500
2014-04-14 23:59:59,458.786987304688,50730200
2014-04-15 23:59:59,515.585998535156,49561000
2014-04-16 23:59:59,527.39501953125,56480100
2014-04-17 23:59:59,495.963012695313,34025500
2014-04-18 23:59:59,479.644989013672,19042400
2014-04-19 23:59:59,501.565002441406,19588200
2014-04-20 23:59:59,498.167999267578,12103100
2014-04-21 23:59:59,495.773010253906,15171400
2014-04-22 23:59:59,487.924011230469,11670900
2014-04-23 23:59:59,491.303009033203,9814530
2014-04-24 23:59:59,500.464996337891,13009400
2014-04-25 23:59:59,461.449005126953,46856500
2014-04-26 23:59:59,458.601013183594,12214600
2014-04-27 23:59:59,436.390014648438,10949500
2014-04-28 23:59:59,440.285003662109,23876600
2014-04-29 23:59:59,447.209014892578,16401400
2014-04-30 23:59:59,447.644989013672,15244900
2014-05-01 23:59:59,457.760009765625,12871800
2014-05-02 23:59:59,449.377014160156,10394200
2014-05-03 23:59:59,437.761993408203,9849640
2014-05-04 23:59:59,436.403015136719,5621260
2014-05-05 23:59:59,433.481994628906,10004800
2014-05-06 23:59:59,428.962005615234,12507300
2014-05-07 23:59:59,438.821014404297,18332200
2014-05-08 23:59:59,440.169006347656,9446580
2014-05-09 23:59:59,449.460998535156,10347900
2014-05-10 23:59:59,454.433013916016,6682600
2014-05-11 23:59:59,438.885986328125,12251700
2014-05-12 23:59:59,441.462005615234,7383770
2014-05-13 23:59:59,440.670989990234,7682670
2014-05-14 23:59:59,443.971984863281,9472960
2014-05-15 23:59:59,447.252014160156,7362980
2014-05-16 23:59:59,448.058013916016,6475100
2014-05-17 23:59:59,448.903015136719,2945790
2014-05-18 23:59:59,446.264007568359,2857830
2014-05-19 23:59:59,446.180999755859,6242620
2014-05-20 23:59:59,485.723999023438,40327500
2014-05-21 23:59:59,491.769989013672,14626000
2014-05-22 23:59:59,524.578979492188,33086500
2014-05-23 23:59:59,520.221984863281,34934700
2014-05-24 23:59:59,525.138000488281,11499300
2014-05-25 23:59:59,571.588012695313,47010300
2014-05-26 23:59:59,583.424011230469,29959800
2014-05-27 23:59:59,571.244018554688,38032000
2014-05-28 23:59:59,577.06201171875,19289000
2014-05-29 23:59:59,568.179992675781,18707800
2014-05-30 23:59:59,615.325012207031,31985400
2014-05-31 23:59:59,623.677001953125,15107100
2014-06-01 23:59:59,630.22900390625,45259100
2014-06-02 23:59:59,660.617980957031,45450200
2014-06-03 23:59:59,667.60498046875,40653700
2014-06-04 23:59:59,641.614013671875,37731500
2014-06-05 23:59:59,659.257995605469,29621300
2014-06-06 23:59:59,653.702026367187,18680100
2014-06-07 23:59:59,654.968994140625,15855300
2014-06-08 23:59:59,656.140014648438,8614190
2014-06-09 23:59:59,649.158996582031,19065400
2014-06-10 23:59:59,653.150024414063,17913400
2014-06-11 23:59:59,633.02001953125,25163800
2014-06-12 23:59:59,586.952026367188,50818800
2014-06-13 23:59:59,600.163024902344,35700700
2014-06-14 23:59:59,577.357971191406,38481200
2014-06-15 23:59:59,592.93701171875,23580900
2014-06-16 23:59:59,592.18798828125,28677500
2014-06-17 23:59:59,610.864013671875,18597300
2014-06-18 23:59:59,607.9580078125,17862000
2014-06-19 23:59:59,598.070983886719,12803800
2014-06-20 23:59:59,594.14599609375,18134100
2014-06-21 23:59:59,594.992004394531,9256290
2014-06-22 23:59:59,602.273010253906,10877700
2014-06-23 23:59:59,593.984008789063,14053800
2014-06-24 23:59:59,582.356994628906,14144900
2014-06-25 23:59:59,566.335998535156,20687700
2014-06-26 23:59:59,581.137023925781,14655900
2014-06-27 23:59:59,597.260986328125,20814600
2014-06-28 23:59:59,596.549011230469,13398100
2014-06-29 23:59:59,602.715026855469,8897470
2014-06-30 23:59:59,639.796997070313,46422400
2014-07-01 23:59:59,640.806030273438,38446300
2014-07-02 23:59:59,650.879028320313,25768200
2014-07-03 23:59:59,645.156005859375,18949000
2014-07-04 23:59:59,630.692016601563,22237200
2014-07-05 23:59:59,631.456970214844,9105940
2014-07-06 23:59:59,635.807006835938,10080000
2014-07-07 23:59:59,624.085998535156,17813600
2014-07-08 23:59:59,624.817993164062,10005500
2014-07-09 23:59:59,624.508972167969,9819150
2014-07-10 23:59:59,616.762023925781,15880700
2014-07-11 23:59:59,632.002990722656,16467100
2014-07-12 23:59:59,633.713012695312,13329000
2014-07-13 23:59:59,626.497009277344,11291000
2014-07-14 23:59:59,619.315002441406,12706800
2014-07-15 23:59:59,621.585998535156,10873200
2014-07-16 23:59:59,616.799987792969,13182400
2014-07-17 23:59:59,623.088989257812,16576700
2014-07-18 23:59:59,628.778991699219,14158100
2014-07-19 23:59:59,628.515014648437,7222030
2014-07-20 23:59:59,623.900024414063,5760120
2014-07-21 23:59:59,622.210998535156,10711900
2014-07-22 23:59:59,621.551025390625,9602880
2014-07-23 23:59:59,619.414978027344,11056600
2014-07-24 23:59:59,601.732971191406,20917200
2014-07-25 23:59:59,601.088989257813,12279500
2014-07-26 23:59:59,595.81298828125,10752900
2014-07-27 23:59:59,593.851989746094,7774230
2014-07-28 23:59:59,585.690979003906,19316400
2014-07-29 23:59:59,584.724975585938,11275400
2014-07-30 23:59:59,567.293029785156,14898800
2014-07-31 23:59:59,586.234985351563,22467900
2014-08-01 23:59:59,594.916015625,18215900
2014-08-02 23:59:59,589.3330078125,8359080
2014-08-03 23:59:59,586.666015625,9917990
2014-08-04 23:59:59,588.781982421875,9867570
2014-08-05 23:59:59,585.435974121094,10790800
2014-08-06 23:59:59,584.653015136719,14497900
2014-08-07 23:59:59,588.869018554688,11131400
2014-08-08 23:59:59,592.577026367188,11072000
2014-08-09 23:59:59,589.372009277344,7922070
2014-08-10 23:59:59,591.060974121094,7555310
2014-08-11 23:59:59,576.367980957031,14764200
2014-08-12 23:59:59,569.642028808594,13978200
2014-08-13 23:59:59,546.658020019531,25777500
2014-08-14 23:59:59,505.973999023438,35803900
2014-08-15 23:59:59,497.010009765625,25598300
2014-08-16 23:59:59,519.7080078125,22832500
2014-08-17 23:59:59,491.795013427734,24300900
2014-08-18 23:59:59,461.459991455078,50783800
2014-08-19 23:59:59,485.244995117187,38422400
2014-08-20 23:59:59,511.980010986328,46527600
2014-08-21 23:59:59,517.236999511719,49444200
2014-08-22 23:59:59,514.043029785156,36563900
2014-08-23 23:59:59,498.075012207031,25171900
2014-08-24 23:59:59,508.286010742188,19441700
2014-08-25 23:59:59,502.496002197266,18356700
2014-08-26 23:59:59,511.570007324219,23235100
2014-08-27 23:59:59,511.153015136719,22648500
2014-08-28 23:59:59,507.815002441406,19862000
2014-08-29 23:59:59,508.516998291016,17624800
2014-08-30 23:59:59,504.248992919922,9424070
2014-08-31 23:59:59,477.763000488281,44632300
2014-09-01 23:59:59,474.878997802734,20432000
2014-09-02 23:59:59,477.425994873047,23337900
2014-09-03 23:59:59,477.585998535156,13342200
2014-09-04 23:59:59,489.660003662109,26081400
2014-09-05 23:59:59,483.342010498047,15302500
2014-09-06 23:59:59,484.829986572266,10601400
2014-09-07 23:59:59,482.278015136719,8994050
2014-09-08 23:59:59,474.600006103516,30238000
2014-09-09 23:59:59,475.260009765625,21447800
2014-09-10 23:59:59,479.359008789062,22787800
2014-09-11 23:59:59,479.748992919922,16852900
2014-09-12 23:59:59,477.752990722656,15437200
2014-09-13 23:59:59,479.002014160156,15588000
2014-09-14 23:59:59,477.891998291016,13105500
2014-09-15 23:59:59,475.371002197266,15345200
2014-09-16 23:59:59,466.057006835938,16797300
2014-09-17 23:59:59,457.334014892578,21056800
2014-09-18 23:59:59,424.440002441406,34483200
2014-09-19 23:59:59,394.795989990234,37919700
2014-09-20 23:59:59,408.903991699219,36863600
2014-09-21 23:59:59,398.821014404297,26580100
2014-09-22 23:59:59,402.152008056641,24127600
2014-09-23 23:59:59,435.790985107422,45099500
2014-09-24 23:59:59,423.204986572266,30627700
2014-09-25 23:59:59,411.574005126953,26814400
2014-09-26 23:59:59,404.424987792969,21460800
2014-09-27 23:59:59,399.519989013672,15029300
2014-09-28 23:59:59,377.180999755859,23613300
2014-09-29 23:59:59,375.467010498047,32497700
2014-09-30 23:59:59,386.944000244141,34707300
2014-10-01 23:59:59,383.614990234375,26229400
2014-10-02 23:59:59,375.071990966797,21777700
2014-10-03 23:59:59,359.511993408203,30901200
2014-10-04 23:59:59,328.865997314453,47236500
2014-10-05 23:59:59,320.510009765625,83308096
2014-10-06 23:59:59,330.079010009766,79011800
2014-10-07 23:59:59,336.18701171875,49199900
2014-10-08 23:59:59,352.940002441406,54736300
2014-10-09 23:59:59,365.026000976562,83641104
2014-10-10 23:59:59,361.56201171875,43665700
2014-10-11 23:59:59,362.299011230469,13345200
2014-10-12 23:59:59,378.549011230469,17552800
2014-10-13 23:59:59,390.414001464844,35221400
2014-10-14 23:59:59,400.869995117187,38491500
2014-10-15 23:59:59,394.773010253906,25267100
2014-10-16 23:59:59,382.555999755859,26990000
2014-10-17 23:59:59,383.757995605469,13600700
2014-10-18 23:59:59,391.441986083984,11416800
2014-10-19 23:59:59,389.545989990234,5914570
2014-10-20 23:59:59,382.845001220703,16419000
2014-10-21 23:59:59,386.475006103516,14188900
2014-10-22 23:59:59,383.157989501953,11641300
2014-10-23 23:59:59,358.4169921875,26456900
2014-10-24 23:59:59,358.345001220703,15585700
2014-10-25 23:59:59,347.27099609375,18127500
2014-10-26 23:59:59,354.704010009766,11272500
2014-10-27 23:59:59,352.989013671875,13033000
2014-10-28 23:59:59,357.618011474609,7845880
2014-10-29 23:59:59,335.591003417969,18192700
2014-10-30 23:59:59,345.304992675781,30177900
2014-10-31 23:59:59,338.321014404297,12545400
2014-11-01 23:59:59,325.748992919922,16677200
2014-11-02 23:59:59,325.891998291016,8603620
2014-11-03 23:59:59,327.553985595703,12948500
2014-11-04 23:59:59,330.492004394531,15655500
2014-11-05 23:59:59,339.485992431641,19817200
2014-11-06 23:59:59,349.290008544922,18797000
2014-11-07 23:59:59,342.415008544922,16834200
2014-11-08 23:59:59,345.488006591797,8535470
2014-11-09 23:59:59,363.264007568359,24205600
2014-11-10 23:59:59,366.924011230469,30450100
2014-11-11 23:59:59,367.695007324219,15838900
2014-11-12 23:59:59,423.561004638672,45783200
2014-11-13 23:59:59,420.734985351563,58945000
2014-11-14 23:59:59,397.817993164062,29589200
2014-11-15 23:59:59,376.132995605469,15727500
2014-11-16 23:59:59,387.881988525391,11905600
2014-11-17 23:59:59,387.407989501953,41518800
2014-11-18 23:59:59,375.197998046875,32222500
2014-11-19 23:59:59,380.554992675781,18931800
2014-11-20 23:59:59,357.839996337891,25233200
2014-11-21 23:59:59,350.847991943359,29850100
2014-11-22 23:59:59,352.920013427734,15273000
2014-11-23 23:59:59,367.572998046875,15151600
2014-11-24 23:59:59,376.901000976562,30930100
2014-11-25 23:59:59,375.347991943359,25442200
2014-11-26 23:59:59,368.369995117187,18601700
2014-11-27 23:59:59,369.670013427734,8748030
2014-11-28 23:59:59,376.446990966797,22946500
2014-11-29 23:59:59,375.490997314453,15375600
2014-11-30 23:59:59,378.046997070312,9194440
2014-12-01 23:59:59,379.244995117187,11763000
2014-12-02 23:59:59,381.315002441406,12364100
2014-12-03 23:59:59,375.010009765625,13340100
2014-12-04 23:59:59,369.60400390625,14529600
2014-12-05 23:59:59,376.85400390625,15181800
2014-12-06 23:59:59,374.785003662109,7009320
2014-12-07 23:59:59,375.095001220703,6491650
2014-12-08 23:59:59,361.908996582031,18898700
2014-12-09 23:59:59,352.218994140625,32915500
2014-12-10 23:59:59,346.364990234375,16427700
2014-12-11 23:59:59,350.506011962891,32431300
2014-12-12 23:59:59,352.5419921875,16989800
2014-12-13 23:59:59,347.376007080078,11675900
2014-12-14 23:59:59,351.631988525391,12415200
2014-12-15 23:59:59,345.345001220703,17264200
2014-12-16 23:59:59,327.06201171875,30864900
2014-12-17 23:59:59,319.776000976562,37567900
2014-12-18 23:59:59,311.39599609375,39173000
2014-12-19 23:59:59,317.842987060547,23823100
2014-12-20 23:59:59,329.955993652344,20856700
2014-12-21 23:59:59,320.842987060547,15207600
2014-12-22 23:59:59,331.885986328125,22315100
2014-12-23 23:59:59,334.571990966797,16574200
2014-12-24 23:59:59,322.533996582031,15092300
2014-12-25 23:59:59,319.007995605469,9883640
2014-12-26 23:59:59,327.924011230469,16410500
2014-12-27 23:59:59,315.863006591797,15185200
